#Chrome:bin	Samp_count	Bin_corrected_coefficient
chr19:938	244	0.916374809396157
chr1:3650	244	1.08198069081297
chrX:590	99	1.03118312088214
chr6:737	244	0.877098256703522
chr2:1250	244	0.957206928508752
chrX:694	99	0.93106986978039
chr3:33	244	1.03953590252041
chr14:672	244	1.07777991737401
chr15:1473	244	1.09009702447617
chr13:792	244	1.01625667006298
chr1:270	244	0.672616615806983
chr18:897	244	1.1640056061701
chr8:1123	244	0.932312368850963
chr21:319	244	0.894273262531975
chr10:1585	244	1.10235686537043
chr15:1443	244	1.16374984618282
chr18:343	244	0.971873352638542
chr15:1529	244	1.06382554592771
chr10:1730	244	0.895724606826674
chr21:669	244	1.02235622677265
chr6:2334	244	0.98419207726788
chrX:1864	99	0.947870425498248
chrX:1100	99	0.939224144134187
chr1:1792	244	1.05572302632576
chr14:1392	244	1.05881319854216
chr20:607	244	1.07795753184971
chr15:1560	244	0.994917982619338
chrX:382	99	1.07879341937397
chr20:319	244	1.13343322922094
chr5:747	244	1.01969419832424
chr12:1118	244	1.18430982375823
chr1:876	244	0.851157141389723
chr2:357	244	1.00563684257356
chr2:3443	244	1.12790577367269
chr20:113	244	1.08010654109337
chr7:1082	244	1.01302953336974
chrX:2547	99	1.19052733572624
chr8:122	224	0.0324382096863115
chr4:1945	244	0.999859325382105
chr6:1190	244	0.932053593343302
chrX:216	99	1.0318453885603
chr8:713	244	0.87163383480831
chr7:2291	244	1.15190882084654
chr6:2722	244	0.986481928487877
chr21:491	244	0.794570096604189
chr12:1159	244	1.04059817804989
chr12:1893	244	1.15039370002409
chr16:860	244	1.0951654699623
chr2:1940	244	0.970319259246447
chr18:975	244	1.01297461253611
chr2:3315	244	1.09251759226733
chr1:832	244	1.08715764164756
chr5:2461	244	0.883457274874866
chr10:2070	244	1.0162737919547
chr14:875	244	1.07878267216699
chr22:386	244	1.1758678091441
chr8:192	244	1.15263890359907
chr3:2149	244	0.767831970300464
chr4:1970	244	0.9109653143532
chr20:901	244	1.05908684874433
chr1:670	244	1.06250834209837
chr8:1461	244	1.00700017765122
chr7:2150	244	0.908053275988482
chr3:2752	244	0.971054656021816
chrX:1744	99	0.952058525513989
chrX:2462	99	1.10908091333168
chr6:1141	244	0.919528417169344
chrX:16	99	0.977545595375053
chr2:2842	244	0.889729528728268
chr14:1338	244	1.00082085510299
chr1:299	244	1.27630348612023
chr16:1196	244	0.928099161765624
chr12:1725	244	1.07885301844367
chr13:962	244	0.802809870358105
chr3:3234	244	1.11143398178226
chrX:2366	99	0.978831154608117
chr2:904	244	0.81630006694845
chr6:1539	244	1.06513854529476
chr5:1472	244	1.03758080493385
chr22:621	244	1.08119954270308
chr3:1816	244	0.898184123724613
chr8:1662	244	0.787065528401981
chr8:309	244	1.06448616025868
chr4:23	244	1.04077264427721
chr4:542	244	0.985777610837367
chr10:595	244	1.00784335920465
chr1:1642	244	1.09559964065446
chr4:507	244	0.989710772450732
chr18:195	244	1.01707908342408
chr3:2263	244	1.06679514034276
chr1:3332	244	0.904805420693204
chr5:207	244	1.03402480369759
chr9:253	244	1.0437023230238
chr20:524	244	0.973323679551307
chr15:937	244	0.980462754472947
chr10:1705	244	0.997191877791461
chr1:1991	244	1.159946084599
chr17:535	244	1.23606557344369
chr12:1652	244	0.930565292557439
chr6:324	244	1.07888968587973
chr19:704	244	1.18758664508164
chr4:2393	244	0.875936731961901
chr19:913	244	0.735907963402088
chr2:1070	244	1.00109401024454
chr4:200	244	1.05669896339018
chr15:1001	244	1.06813774832972
chr3:2467	244	1.09165103759429
chr2:2310	244	1.14402534901465
chr10:1217	244	1.24641213189223
chr14:970	244	1.09080883931934
chr2:2525	244	1.11006048821762
chrX:2353	99	1.04338687610693
chr15:1020	244	1.24264391329284
chr4:636	244	1.09213885342087
chr17:814	244	0.841425517930852
chr11:1856	244	1.10883324337638
chr3:2479	244	0.96933157034046
chr5:2317	244	0.845672457027457
chr18:923	244	0.967855086553423
chr11:774	244	0.961212473712065
chr3:1050	244	1.12747951170933
chr3:2828	244	1.02543623651901
chr1:2921	244	1.08520755830122
chr1:3240	244	0.985683512510343
chr5:2141	244	1.03794700261935
chr8:361	244	1.17165571659456
chr1:3721	244	1.07333552082848
chr14:559	244	1.14316810523054
chr5:2411	244	1.07813419821384
chr9:1185	244	1.1244515152055
chr6:1931	244	1.03930044374096
chr2:184	244	1.25686455746452
chr17:871	244	0.974831978693038
chr16:1002	244	0.938629856296532
chr9:1212	244	1.20259550391853
chr8:1805	244	0.991049408862574
chr20:160	244	1.20037121961289
chr1:1194	244	0.983477512038565
chr9:1422	244	1.08623353908336
chr9:1862	244	0.987729757957848
chr14:1174	244	1.24836791628006
chr4:775	244	1.00860391110654
chrX:1092	99	1.01503059048744
chr6:1266	244	0.992924994927323
chr3:2386	244	1.06586129134589
chrX:1301	99	0.940151413533718
chr4:1361	244	0.957064601875774
chr14:1098	244	0.969059269691153
chr3:119	244	1.09505965648654
chr9:2037	244	1.13664222233157
chr8:2042	244	1.08958647287717
chr8:1342	244	1.03961121274869
chr16:129	244	1.14238000681963
chr9:728	229	0.0638584750598434
chr9:578	244	0.962088962657569
chr5:2099	244	0.89640116211698
chr1:2974	244	1.08365717801848
chr11:2097	244	1.09136528399036
chr17:978	244	0.862190218609197
chr8:1546	244	0.941489141444129
chr12:1116	244	1.00433571963527
chr1:3728	244	1.12807037256238
chr16:924	244	1.22471010288769
chr1:1403	244	1.09037568922815
chr4:3044	244	1.12399142887181
chrX:1898	99	0.960693033221294
chr2:2998	244	0.917668809699657
chr15:1645	244	1.03714601336507
chr10:347	244	1.02385856023984
chr9:2185	244	0.828928417282094
chr6:2546	244	1.08611285408006
chr5:986	244	1.13230984621803
chr12:1139	244	1.07890550250687
chr1:4102	244	1.04171632433883
chr9:489	244	1.0477611584613
chr2:2085	244	1.04233889886376
chr9:1579	244	1.16230066254583
chr11:172	244	0.919224557276662
chr2:2241	244	1.07657306915237
chr17:1172	244	1.18591318303021
chr7:1403	244	1.01528432042257
chrX:1165	99	0.83906921468878
chr1:3204	244	1.02970564392092
chr10:1113	244	1.07157605999214
chr18:131	244	1.13004522953996
chr14:1239	244	0.822031212270421
chr7:1843	244	1.07580623733872
chr3:2844	244	0.854806936014211
chr18:202	244	0.924037158992581
chr2:1317	244	1.03357168500879
chr1:3024	244	1.15074852219645
chr7:1254	244	0.926540358564632
chr13:818	244	0.894493777917927
chrX:1763	99	1.00309055542334
chr16:918	244	1.15408778743837
chr16:282	244	1.10191707278454
chr13:951	244	0.967556883973487
chr17:541	244	1.12926517805049
chr6:1486	244	0.825693555360859
chr12:1763	244	0.962599329588725
chr1:176	244	0.845359672201645
chr8:999	244	1.11546455628756
chr1:2905	244	0.950335838888252
chr3:1174	244	1.05819172278578
chr9:71	244	1.07132068622763
chr2:1391	244	1.02208706806119
chrX:102	99	1.04999279140238
chr9:617	244	1.13398289657496
chr5:1050	244	1.00734965281685
chr10:16	244	0.941989042600335
chr3:2653	244	1.00501494457724
chr8:798	244	1.10186718430937
chr5:1448	244	1.03805795263537
chr9:1766	244	0.967513125623187
chr9:1656	244	0.917982898461386
chr8:1509	244	1.03920401604279
chr16:114	244	1.01214573912077
chr9:1320	244	1.01892938382721
chr13:888	244	0.960330661604236
chr10:2156	244	1.17383122962101
chr22:314	177	0.0215798564436181
chr8:1935	244	1.01121391000721
chr16:148	244	0.963966301645697
chr20:573	244	0.743205582129826
chr11:1484	244	0.84758398768336
chr10:1853	244	0.995434902695825
chr10:139	244	1.09133778348952
chr8:265	244	1.01451572652971
chr2:1642	244	0.966184308366519
chr3:418	244	1.09341547425566
chr3:758	244	0.996626555452858
chr1:1668	244	1.05013029081112
chr4:2137	244	1.00354224955599
chr1:1967	244	0.904357605049799
chr15:1117	244	1.01022539101458
chr10:867	244	0.379532278651034
chr13:993	244	1.05688814946267
chr15:1008	244	1.14634913404787
chr1:744	244	1.01260154376925
chr2:435	244	0.850113342738015
chr1:3676	244	1.16034653708963
chr19:35	244	0.89451342931348
chr7:1888	244	1.00119745012945
chr2:3149	244	0.995813596294822
chr4:909	244	1.16712223829946
chr17:516	244	1.08705253827966
chr10:2033	244	1.05930281015401
chr10:1321	244	1.18870997123034
chr22:593	244	1.1712606317275
chr20:713	244	1.12589567143085
chr18:1030	244	1.19055941097536
chr5:1662	243	0.294971983048631
chr12:1594	244	0.864223720232743
chr8:1500	244	1.05633754054829
chr3:1073	244	1.16471678885892
chr11:712	244	0.972486127516259
chr19:96	244	0.761306049380737
chr16:1375	244	1.1619866524385
chr9:2012	244	1.00894099321141
chr4:1246	244	0.970375582913435
chrX:365	99	0.916489771012384
chr13:1001	244	1.05621268854294
chr3:874	244	1.12578427166378
chr5:1337	244	1.05425272659646
chr3:192	244	1.07982900609502
chrX:29	99	0.686047298233234
chr22:409	244	1.18488286878464
chr10:80	244	1.09750894232011
chr5:1039	244	1.02389160785575
chr20:195	244	1.06981618229469
chr4:1902	244	1.08876093734635
chr2:3823	244	0.956348467210315
chr6:2267	244	1.06013345687632
chr13:1038	244	1.029607714371
chr12:890	244	0.876002606956921
chr7:1552	244	1.14648123477033
chr2:3246	244	0.964778096779616
chr7:533	244	1.10203489134387
chr7:1130	244	0.979290344443955
chr5:1672	244	0.942974321878644
chrX:1036	99	0.880392837605774
chr15:1234	244	1.25738001607103
chr20:58	244	0.842688233931479
chr1:224	59	0.0105717295661151
chr7:2030	244	0.963237493459586
chr6:700	244	0.853446736403136
chr17:596	244	0.880789720533923
chr4:1416	244	1.15749115511068
chr22:759	244	1.04663002365673
chr21:698	244	1.07012346214194
chr3:1902	244	1.10084167744522
chr20:894	244	1.06120524008682
chr4:3099	244	1.02335972029196
chr15:347	113	0.0126640820355825
chr13:1819	244	1.12046475684014
chr9:2245	244	1.18767575301786
chrX:786	99	0.914904428269341
chr3:2874	244	0.934616706487487
chr2:1812	244	1.14469399707173
chr9:1110	77	0.0127777336176215
chr17:1244	244	0.856449116627306
chr11:29	244	0.801720327880694
chr14:522	244	1.05841738616384
chr5:357	244	0.573538709101194
chr14:384	244	1.12979071583889
chr12:658	244	1.04503994295067
chr10:2105	244	1.16125770482765
chr1:3707	244	1.10039936553484
chrX:2297	99	1.09414753672198
chr9:1892	244	1.17007241591102
chr4:958	244	1.00533799566098
chr18:556	244	0.973660843699433
chr14:531	244	0.897983743656155
chr2:809	244	0.975676261786769
chr4:1446	244	1.0818695134474
chr4:1712	244	0.958239208683497
chr1:555	244	0.895134890484824
chr2:3896	244	0.968584847999792
chr4:8	244	0.792616793392148
chr4:2034	244	1.04102330992802
chr5:1923	244	1.14010145186653
chr4:1743	244	0.846998184676873
chr3:1807	244	1.05652039931541
chr8:1418	244	1.00962256122839
chr17:203	244	1.09190545846289
chr3:2151	244	0.922338394743595
chr1:1130	244	1.07458497791883
chr2:1331	244	1.05018392472099
chr9:1932	244	0.848090444683052
chr9:1332	244	0.926607788248422
chr2:1749	244	1.07012756966244
chr1:1787	244	1.02358580374808
chr1:3553	244	1.11734016154297
chr6:1685	244	1.06231653541539
chr9:1133	97	0.0122303116513463
chr6:1297	244	0.864213201398697
chr9:460	244	0.945513665468352
chr2:1397	244	1.06692598214133
chr2:2168	244	1.04732806371987
chr3:1006	244	1.1662209351885
chr5:1030	244	0.937949578425153
chr9:1762	244	0.979816445461886
chr20:51	244	0.922621933736109
chr6:2753	244	0.825320434148946
chr5:925	244	0.960764037249848
chr4:603	244	1.08478069420359
chr10:2058	244	1.24849392538053
chr2:3426	244	1.12513766706641
chr11:1222	244	0.897297385231927
chr6:2416	244	1.0261482016697
chr4:2211	244	0.165131550553871
chr13:1116	244	1.09718647294288
chr15:1600	244	1.12811767631912
chr9:21	244	1.01767820975557
chr1:1223	244	0.95158084214118
chr21:773	244	0.941456417451848
chr3:944	244	0.809188681174886
chrX:1820	99	0.969507561646513
chr2:3065	244	0.979024840967815
chr8:1276	244	0.840512899136224
chr8:524	244	0.995323855216159
chr3:1157	244	0.90131199264041
chr1:4024	244	1.01726052707516
chr12:2192	244	1.13399236002032
chr5:127	244	1.08333655093515
chr11:805	244	1.04681235935361
chr9:1583	244	0.961367262413409
chr5:1482	244	1.04406659477212
chr13:1205	244	1.02208876749
chr4:3052	244	1.05512020297417
chr7:2591	244	0.91415162968221
chr1:2511	244	0.804557275225594
chr11:53	244	1.14962607097595
chr12:513	244	0.98619232543114
chr8:1620	244	1.06425893344115
chr2:2284	244	1.03759743210916
chr2:3044	244	1.02206063877806
chr3:924	244	1.01140330629564
chr10:397	244	0.977424638999723
chr15:679	244	0.932701509358218
chrX:2300	99	1.14674210981069
chr2:1419	244	1.0179560838374
chr3:1566	244	1.01912988431049
chr5:272	244	1.04948238458214
chr6:2523	244	0.925990446344228
chr1:2435	32	0.00966779313863965
chr1:2937	244	0.852595765722114
chr20:594	244	0.788088223236647
chr5:1414	244	1.00263825886954
chr22:732	244	1.15545005084756
chr13:585	244	0.949687578210777
chr17:999	244	0.975033253131815
chr7:92	244	0.814750954927635
chr6:73	244	1.10986647264765
chr2:121	244	1.13860358711397
chr4:2642	244	1.03013063837465
chr1:1940	244	0.98570913886854
chr2:456	244	0.992770172169525
chr10:929	244	0.946004867283373
chr7:1349	244	1.10154180254808
chr16:279	244	0.221125337915596
chr8:66	244	0.974828169520944
chr1:3954	244	0.888561229044167
chr5:2126	244	1.10059774130321
chr1:3590	244	1.0106524092406
chr4:1725	244	1.07167198788537
chr12:2202	244	1.06251531784265
chr5:2332	244	0.835009932703741
chr12:468	244	1.00464801444021
chr7:1563	244	1.1522209633809
chr7:98	244	0.679969283802358
chr19:209	244	0.780491571767131
chr10:525	244	1.09759620296516
chr3:2989	244	0.868981844925868
chr16:1342	244	1.18782009261033
chr14:1001	244	0.981529664639098
chr11:637	244	0.906970625745955
chr3:2192	244	1.12272935502353
chr4:1458	244	1.04809967756064
chrX:1531	99	0.138610993031734
chr8:2027	244	1.05022011846717
chrX:1505	99	0.328449000292711
chr20:135	244	1.01765885708993
chr16:305	243	0.142493971733929
chr9:1290	244	1.08620237370763
chr15:619	244	1.15524163180966
chr20:39	244	1.11081515427675
chr8:234	244	1.00361793701108
chr8:1291	244	1.05182575061951
chr3:2671	244	0.921245820032894
chr15:1604	244	1.06809269864982
chr6:610	244	0.789193950984659
chr1:1919	244	0.886441100154585
chr13:1241	244	1.05934820128125
chr7:1284	244	0.970431780888919
chr6:1672	244	0.931289133436546
chr1:4005	244	0.981584066296688
chr7:711	244	1.03565312409551
chrX:50	99	0.875544428919737
chr2:1962	244	1.01480316011093
chr2:2520	244	0.988926161643403
chr2:3208	244	1.02577109075738
chr17:783	244	0.904836095718348
chr9:1456	244	1.14060890533587
chr1:2455	244	1.18875664823096
chr15:991	244	1.05653011932287
chrX:725	99	1.03956898576507
chr8:381	244	1.01825775750881
chr8:1688	244	0.934433033275587
chr11:554	244	0.851770257642714
chr21:280	244	1.09632278545296
chr1:3644	244	1.11418878613064
chr2:1668	244	0.988478819519309
chr2:3155	244	1.00077655726488
chr15:1033	244	1.22004121926616
chr10:1922	244	1.14864163913531
chr1:3607	244	1.08363368320251
chr14:1750	244	1.08427992646117
chr13:1625	244	1.15326607089054
chr2:2746	244	1.02056828972101
chr12:713	244	0.878979260980642
chr16:339	244	1.21408106934509
chr8:849	244	1.03483144689016
chr14:1478	244	1.12042815154011
chr3:579	244	0.93257952283388
chr15:626	244	1.01674411172076
chr2:638	244	0.970773433787602
chr3:1858	244	1.01868664757157
chr1:3445	244	1.07312166043519
chr6:1878	244	1.12252575370896
chr1:1148	244	1.02649553983952
chr13:607	244	1.13043947695254
chr12:841	244	0.869319695212604
chr5:1938	244	1.09961464413018
chr11:1364	244	1.07291036184015
chr13:1479	244	1.07101461205247
chr4:1130	244	1.07103721145116
chr5:751	244	1.04042371978925
chr15:514	210	0.0256179251987527
chr1:215	244	0.481034433577268
chr18:180	244	1.09512984109816
chr22:415	244	0.930646556566536
chr5:2719	244	1.0824689797667
chrX:878	99	0.92483464459686
chr21:289	244	0.979190704456782
chr8:1022	244	1.069592437127
chr16:60	244	0.960938953079206
chr12:1786	244	1.12600336921766
chr17:1257	244	1.10499156887395
chr2:918	244	1.14884574959497
chr13:1750	244	0.972932333472441
chr4:1348	244	0.906983118300824
chr2:61	244	0.850582222561399
chr8:1321	244	1.04317012082273
chr5:2951	244	0.844683923710249
chrX:1866	99	1.03863645400024
chr4:806	244	0.895316103648923
chr2:207	244	1.12401686471068
chr7:1492	244	1.04675316204445
chr1:2387	242	0.128686252943333
chr3:1099	244	1.06593821903512
chr4:2343	244	1.03717839481844
chr5:991	244	1.00469604106213
chr5:2289	244	0.829017612707929
chr13:1586	244	1.09044004113757
chr12:1176	244	1.02434934923354
chr10:1384	244	1.02526851954826
chr1:3747	244	1.20221319970245
chr4:595	244	0.945840967557509
chrX:2114	99	1.04792383303954
chr5:362	244	1.0478536093006
chr3:2105	244	1.05972467709784
chr11:1932	244	1.02166568070355
chr10:1237	244	0.866304887647052
chr4:2158	244	1.00420629737658
chr4:369	244	1.03620457799685
chrY:449	14	0.00896996001121247
chr13:1234	244	1.05583356732655
chr4:1772	244	1.06900424652459
chr12:331	244	1.0263617728609
chr19:507	244	0.910560776617772
chr20:30	244	1.03883467275261
chr13:987	244	1.02127493515919
chr5:1058	244	0.968333727014308
chr5:1002	244	1.04386755686849
chr5:2765	244	0.952345856077892
chrX:2318	99	0.842749886013563
chr20:417	244	1.05806178733863
chr2:1480	244	1.06637072078108
chr3:2762	244	0.995056123630348
chr2:2545	244	0.978868262966395
chr2:2796	244	1.03402627439978
chr3:2850	244	1.13717224867068
chr7:1989	244	0.907136838886776
chr16:539	236	0.0511523429540842
chrX:927	99	0.939386641394127
chr7:703	244	1.1795557827971
chr10:1135	244	1.00099579584039
chr13:1121	244	1.07460134256144
chr14:1418	244	1.03280009845078
chrX:961	99	0.827359740998036
chr17:240	244	1.0616094514336
chr9:2267	244	0.931538540869053
chr10:1450	244	1.13508941380444
chr20:6	244	0.877718102462721
chr5:1985	244	1.09556956905064
chr13:1477	244	1.04662810693668
chr6:2070	244	1.07155485413553
chr1:4031	244	1.01709125974058
chr16:270	244	0.92160724870452
chr11:183	244	1.03626898896142
chr1:582	244	1.33385819618127
chr21:706	244	0.97818888088244
chr18:326	244	1.04041184171135
chr1:1470	244	1.05765500639131
chr11:1716	244	0.991093412669881
chr15:873	244	0.929180948599461
chr11:1197	244	0.81649105932388
chr6:732	244	1.24799044272064
chrX:2027	99	1.02694215014725
chr10:1718	244	1.08601409636792
chr7:2109	244	0.80240855676928
chr2:413	244	0.951009563128481
chr4:2132	244	1.01629938948671
chr7:1206	244	0.307038641284271
chr16:150	244	0.938135803159571
chr4:2826	244	1.14183037962231
chr2:3769	244	1.01153346539283
chr2:1590	242	0.22111147086377
chr1:1375	244	1.07267442279386
chr1:980	244	1.17156409306456
chr1:3325	244	1.09224294503719
chr4:1034	244	0.997329824111701
chrX:1797	99	0.965443198572856
chrX:803	99	0.795000907625818
chr21:460	244	1.06395375430958
chr19:828	244	0.739068169682697
chr6:1637	244	1.06874040539399
chr7:237	244	1.07709653486521
chr1:3465	244	0.916342488325702
chr22:340	104	0.0151651889192418
chr9:1674	244	1.01842090908434
chr7:605	244	0.989314978878247
chr12:949	244	0.753390660253076
chrX:1068	99	0.925018921983761
chr9:2130	244	0.810825350359304
chr10:1596	244	1.09892153284852
chrX:2186	99	1.01020722602294
chr12:1166	244	0.905592749920241
chr5:2703	244	0.845642877358244
chr9:1371	244	1.0244324234077
chr8:1039	244	1.13745509666675
chr3:60	244	1.17614550911275
chr22:666	244	0.928193202828945
chrX:1194	99	1.05566982133007
chr2:1898	244	1.09200754886795
chr19:711	244	1.01495495957454
chr18:365	244	0.940611541050891
chr6:1404	244	1.02741582578091
chr3:2227	244	1.13528354468966
chr8:851	244	0.928117122180361
chr6:1118	244	0.971647510423412
chr6:1906	244	0.990961231540967
chr1:713	244	0.959938981994712
chr5:952	244	1.12491118984455
chr14:1703	244	0.913318175962103
chr5:1689	244	1.06316504622258
chr1:3775	244	0.836241281729093
chr3:526	244	1.12668597794817
chr10:712	244	0.34940366141243
chr4:3077	244	0.881547359016604
chrX:1875	99	0.975949963047751
chr10:2254	244	0.771156770742075
chr12:224	244	1.13408912351567
chr1:3426	244	1.08501761378051
chr18:785	244	1.09145221235695
chr3:1656	244	1.07068098204369
chr6:1442	244	0.946581523644097
chr2:484	244	0.907480851375064
chr19:758	244	0.804660575143906
chr12:1689	244	1.09223084415513
chr15:1655	244	1.11220484342903
chr6:1949	244	0.954959610196454
chr12:1458	244	0.999653749704593
chr13:1379	244	0.937688547535342
chr7:1261	244	0.832805264931454
chr19:575	244	1.09297652620387
chr10:162	244	1.1085718517706
chr7:2482	244	0.887022586078676
chr2:267	244	1.08732973849494
chr17:857	244	1.00423016106217
chr4:351	244	1.07148330579263
chr9:527	244	1.09203699888621
chr2:2771	244	1.07807412577731
chr4:1074	244	0.866482723083928
chr7:1811	244	0.942022453899447
chr21:611	244	1.1022008558988
chr14:1279	244	1.14036023781563
chr2:2710	244	1.0306996831782
chr10:2163	244	1.20490696670408
chr5:2836	244	1.20818319567293
chr21:796	244	0.769475562299697
chr6:471	244	0.996667914728525
chr6:1316	244	0.984715384401342
chr1:3630	244	1.03343417241114
chr7:1754	244	0.880425535334891
chr12:862	244	0.790022869391436
chr20:75	244	1.1560172507456
chr2:1633	121	0.0163545051935444
chr9:2344	244	0.844881164897533
chr16:550	229	0.0515398491882232
chr6:879	244	0.999590360378049
chr11:833	244	0.824698391751335
chr6:2582	244	1.08957122535249
chr5:1832	244	1.00015055447955
chr3:2567	244	0.954294803277389
chr12:398	244	1.02705802914872
chr11:501	244	1.1077728247009
chr3:592	244	0.958928582413172
chr12:1529	244	1.09318383981765
chr5:2050	244	1.0737782441061
chr7:1937	244	1.0680769015073
chr20:182	244	1.17628769044954
chr12:1395	244	1.03235153463138
chr8:119	54	0.0108890024473727
chr4:3090	244	0.90812440403508
chr15:1523	244	0.885246417904469
chr1:809	244	1.31216866609673
chr5:232	244	1.09962275845266
chr5:492	244	0.917535294156261
chr3:2506	244	0.859358172692672
chr4:1878	244	1.12604238570273
chr9:1942	244	1.11700994245351
chr19:654	244	0.999056483841673
chr12:92	244	1.21745754725673
chr5:285	244	0.97070898269159
chr19:41	244	0.89879336413808
chr2:3844	244	0.989085738310705
chr1:1957	244	1.07878873597061
chr2:2172	244	1.01501408938314
chr12:1201	244	0.913762419956912
chr11:2198	244	1.19231152126695
chr15:532	244	0.996744572985378
chr20:568	244	0.937724607584236
chr10:2125	244	1.10782441240573
chr11:745	244	1.00589268352408
chr9:1475	244	0.729261404980608
chr3:736	244	1.25448288739749
chr18:489	244	0.981289526192016
chr2:2202	244	0.529585804513053
chr11:17	244	1.05978141170731
chr6:1590	244	0.999408189473342
chr3:2662	244	1.06589441281689
chr5:339	244	0.93740234714613
chr6:873	244	1.01330892163403
chr18:1024	244	1.08038701710292
chr7:184	244	0.9023112753839
chrY:135	169	0.0527711315991557
chr14:1731	244	0.822422978644657
chr14:1425	244	1.04431949176796
chr9:1190	244	1.04501033520419
chr1:1516	244	1.09905155742837
chr16:1226	244	1.14873101243634
chr7:1651	244	0.877539213177524
chr2:2135	244	0.938299610191376
chrX:2575	99	0.976926162901967
chr4:2165	244	0.93852387751014
chr12:105	244	0.835348344062688
chr8:1225	244	1.08459200009835
chr22:795	244	1.25387983995212
chr11:1261	244	1.02459116367679
chr3:3000	244	1.02929380349282
chr12:1833	244	1.13645376552052
chr19:985	244	0.70430191498641
chr5:2826	244	1.1904936078892
chr12:964	244	0.764713889733171
chr9:1254	244	0.992159212021802
chr2:1881	244	0.860713053626234
chr6:1467	244	0.96526284558012
chr7:504	244	1.11051808509814
chr7:804	244	1.05544332210261
chrY:128	165	0.05317359954193
chr16:1405	244	1.18083205683222
chr11:1275	244	1.12438928964298
chr7:1040	244	1.08002232782196
chrX:1777	99	1.02227156500803
chr14:902	244	1.13634178589458
chr6:55	244	1.0470484030476
chr12:1578	244	1.03776154267886
chr2:1184	244	1.13616497850947
chr4:190	244	1.0350305049924
chrY:58	115	0.0185304386734391
chrX:1047	99	0.911546683382415
chr3:2244	244	1.27601415639891
chr17:824	244	1.04699908284907
chr1:37	244	0.855655670938253
chr12:1806	244	1.14075164452862
chr6:406	244	1.05750483920475
chr4:488	244	0.985759103270139
chr17:832	244	1.19060901112765
chr10:414	244	1.13322671916731
chr11:353	244	1.10969213770072
chr5:1384	244	1.00611168928233
chr1:2481	242	0.0876409853282009
chr8:93	244	1.12227258836783
chr6:2179	244	1.08854628662785
chr15:835	244	0.956698788282457
chr2:3503	244	0.899710848422321
chr8:618	244	1.1401994685234
chr16:93	244	1.19736960765832
chr17:39	244	0.856102258683972
chr3:3278	244	0.911995730339377
chr4:2681	244	1.00216302233959
chr8:2391	244	1.08809409905075
chr9:348	244	1.0596214634285
chr1:905	244	0.94188640135816
chr20:207	244	1.12554309936377
chrX:1909	99	0.980394991737911
chr2:3188	244	0.917623431368256
chr2:2479	244	0.969969908854222
chr16:1103	244	1.26487761132123
chr19:803	244	0.885487759694128
chr4:3016	244	1.02433085981677
chrX:830	99	0.907512039971418
chr1:1453	244	0.774788605481815
chr2:3476	244	0.881432949459421
chr12:935	244	0.931326981079938
chr8:1221	244	0.93057878456892
chr3:613	244	1.1639054839724
chr11:1629	244	1.03444115460958
chr10:135	244	0.904505301749467
chr2:1767	244	1.00795621022549
chr6:1761	244	1.05739442659324
chr3:2525	244	1.00604761184766
chr20:121	244	1.0662295611058
chr8:1772	244	1.02648736174877
chr22:832	244	1.05341868362477
chr10:489	244	1.06623702531447
chr9:1153	208	0.0282809551792792
chr1:2985	244	0.970130360218574
chr20:622	244	1.12245703582861
chrX:332	99	0.967080930752692
chr1:2695	244	0.976589503545914
chr2:1310	244	0.992188373031472
chr20:407	244	1.16046802420186
chr13:901	244	1.03637466787886
chr2:1601	244	1.141910640771
chr13:664	244	1.11535914229012
chr9:1393	244	1.02556392121729
chr3:2440	244	0.998747960429408
chr18:1285	244	0.990816782653913
chr6:2206	244	1.04002984779954
chr4:90	244	1.20826880493951
chr15:1550	244	1.29669670857118
chr9:1300	244	0.931881046214886
chr13:1914	244	0.940396644892269
chr8:1649	244	1.02419934801586
chr7:1048	244	0.259054206788809
chr3:1638	244	1.06959141693174
chr2:3669	244	0.889344972560468
chr11:452	244	1.04360336273676
chr2:3358	244	0.997921947304243
chrY:376	145	0.0359033471029164
chr12:1195	244	1.03078916617846
chr11:96	244	0.900258540624502
chr2:3537	244	1.04455418323386
chr6:2151	244	1.07241232342929
chr2:2668	244	1.19252077930042
chr19:973	244	0.694934615365766
chr18:1278	244	1.00996031492958
chr8:882	244	0.956997176013297
chr4:2526	244	0.983481080317606
chr3:2782	244	1.11531947998143
chr1:1674	244	0.955326784740203
chr5:2403	244	1.03697959896983
chr17:642	244	0.871768027610218
chr6:357	244	1.03291142052958
chr2:329	244	1.08753280641251
chr4:340	244	1.10620109494827
chr3:3147	244	1.01312934055086
chr2:277	244	1.06364065720578
chr3:1927	244	1.1440936597861
chr6:2293	244	0.87775664188998
chr4:101	244	1.19782012381863
chr4:565	244	1.02491847983539
chr2:108	244	1.09615879069275
chrX:1252	99	0.931227770764403
chrX:621	99	0.953972543210846
chr8:331	244	1.13352268878992
chr10:1691	243	0.847746803331618
chr4:1792	244	0.879123781901646
chr12:166	244	0.94407203168572
chr14:1297	244	1.08582146229874
chr14:1305	244	0.91305802021328
chr13:1321	244	1.03629417567678
chr10:1769	244	0.961898939382076
chr4:1522	244	1.05624784452123
chr7:1188	244	1.07275926455821
chr6:2	34	0.00999536058365973
chr12:721	244	1.07057690527417
chr21:447	244	1.06492029083417
